index,Date,Visitor,Unnamed: 2,Home,Unnamed: 4,Unnamed: 5,Box,season,week
9692,12/15/201912/15,Los Angeles RamsLA,21,Dallas CowboysDAL,44,,BoxscoreBox,1982,15
9693,12/15/201912/15,Atlanta FalconsATL,29,San Francisco 49ersSF,22,,BoxscoreBox,1982,15
9694,12/15/201912/15,Buffalo BillsBUF,17,Pittsburgh SteelersPIT,10,,BoxscoreBox,1982,15
9695,12/16/201912/16,Indianapolis ColtsIND,7,New Orleans SaintsNO,34,,BoxscoreBox,1982,15
9696,12/21/201912/21,Houston TexansHOU,23,Tampa Bay BuccaneersTB,20,,BoxscoreBox,1982,16
9697,12/21/201912/21,Buffalo BillsBUF,17,New England PatriotsNE,24,,BoxscoreBox,1982,16
9698,12/21/201912/21,Los Angeles RamsLA,31,San Francisco 49ersSF,34,,BoxscoreBox,1982,16
9699,12/22/201912/22,Jacksonville JaguarsJAX,12,Atlanta FalconsATL,24,,BoxscoreBox,1982,16
9700,12/22/201912/22,Baltimore RavensBAL,31,Cleveland BrownsCLE,15,,BoxscoreBox,1982,16
9701,12/22/201912/22,Carolina PanthersCAR,6,Indianapolis ColtsIND,38,,BoxscoreBox,1982,16
9702,12/22/201912/22,Cincinnati BengalsCIN,35,Miami DolphinsMIA,38,OT,BoxscoreBox,1982,16
9703,12/22/201912/22,Pittsburgh SteelersPIT,10,New York JetsNYJ,16,,BoxscoreBox,1982,16
9704,12/22/201912/22,New Orleans SaintsNO,38,Tennessee TitansTEN,28,,BoxscoreBox,1982,16
9705,12/22/201912/22,New York GiantsNYG,41,Washington RedskinsWAS,35,OT,BoxscoreBox,1982,16
9706,12/22/201912/22,Detroit LionsDET,17,Denver BroncosDEN,27,,BoxscoreBox,1982,16
9707,12/22/201912/22,Oakland RaidersOAK,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1982,16
9708,12/22/201912/22,Dallas CowboysDAL,9,Philadelphia EaglesPHI,17,,BoxscoreBox,1982,16
9709,12/22/201912/22,Arizona CardinalsARI,27,Seattle SeahawksSEA,13,,BoxscoreBox,1982,16
9710,12/22/201912/22,Kansas City ChiefsKC,26,Chicago BearsCHI,3,,BoxscoreBox,1982,16
9711,12/23/201912/23,Green Bay PackersGB,23,Minnesota VikingsMIN,10,,BoxscoreBox,1982,16
9712,12/29/201912/29,New York JetsNYJ,13,Buffalo BillsBUF,6,,BoxscoreBox,1982,17
9713,12/29/201912/29,New Orleans SaintsNO,42,Carolina PanthersCAR,10,,BoxscoreBox,1982,17
9714,12/29/201912/29,Cleveland BrownsCLE,23,Cincinnati BengalsCIN,33,,BoxscoreBox,1982,17
9715,12/29/201912/29,Green Bay PackersGB,23,Detroit LionsDET,20,,BoxscoreBox,1982,17
9716,12/29/201912/29,Los Angeles ChargersLAC,21,Kansas City ChiefsKC,31,,BoxscoreBox,1982,17
9717,12/29/201912/29,Chicago BearsCHI,21,Minnesota VikingsMIN,19,,BoxscoreBox,1982,17
9718,12/29/201912/29,Miami DolphinsMIA,27,New England PatriotsNE,24,,BoxscoreBox,1982,17
9719,12/29/201912/29,Atlanta FalconsATL,28,Tampa Bay BuccaneersTB,22,OT,BoxscoreBox,1982,17
9720,12/29/201912/29,Pittsburgh SteelersPIT,10,Baltimore RavensBAL,28,,BoxscoreBox,1982,17
9721,12/29/201912/29,Washington RedskinsWAS,16,Dallas CowboysDAL,47,,BoxscoreBox,1982,17
9722,12/29/201912/29,Tennessee TitansTEN,35,Houston TexansHOU,14,,BoxscoreBox,1982,17
9723,12/29/201912/29,Indianapolis ColtsIND,20,Jacksonville JaguarsJAX,38,,BoxscoreBox,1982,17
9724,12/29/201912/29,Philadelphia EaglesPHI,34,New York GiantsNYG,17,,BoxscoreBox,1982,17
9725,12/29/201912/29,Oakland RaidersOAK,15,Denver BroncosDEN,16,,BoxscoreBox,1982,17
9726,12/29/201912/29,Arizona CardinalsARI,24,Los Angeles RamsLA,31,,BoxscoreBox,1982,17
9727,12/29/201912/29,San Francisco 49ersSF,26,Seattle SeahawksSEA,21,,BoxscoreBox,1982,17
9728,09/05/201909/05,Green Bay PackersGB,10,Chicago BearsCHI,3,,BoxscoreBox,1981,1
9729,09/08/201909/08,Los Angeles RamsLA,30,Carolina PanthersCAR,27,,BoxscoreBox,1981,1
9730,09/08/201909/08,Tennessee TitansTEN,43,Cleveland BrownsCLE,13,,BoxscoreBox,1981,1
9731,09/08/201909/08,Kansas City ChiefsKC,40,Jacksonville JaguarsJAX,26,,BoxscoreBox,1981,1
9732,09/08/201909/08,Baltimore RavensBAL,59,Miami DolphinsMIA,10,,BoxscoreBox,1981,1
9733,09/08/201909/08,Atlanta FalconsATL,12,Minnesota VikingsMIN,28,,BoxscoreBox,1981,1
9734,09/08/201909/08,Buffalo BillsBUF,17,New York JetsNYJ,16,,BoxscoreBox,1981,1
9735,09/08/201909/08,Washington RedskinsWAS,27,Philadelphia EaglesPHI,32,,BoxscoreBox,1981,1
9736,09/08/201909/08,Indianapolis ColtsIND,24,Los Angeles ChargersLAC,30,OT,BoxscoreBox,1981,1
9737,09/08/201909/08,Cincinnati BengalsCIN,20,Seattle SeahawksSEA,21,,BoxscoreBox,1981,1
9738,09/08/201909/08,Detroit LionsDET,27,Arizona CardinalsARI,27,OT,BoxscoreBox,1981,1
9739,09/08/201909/08,New York GiantsNYG,17,Dallas CowboysDAL,35,,BoxscoreBox,1981,1
9740,09/08/201909/08,San Francisco 49ersSF,31,Tampa Bay BuccaneersTB,17,,BoxscoreBox,1981,1
9741,09/08/201909/08,Pittsburgh SteelersPIT,3,New England PatriotsNE,33,,BoxscoreBox,1981,1
9742,09/09/201909/09,Houston TexansHOU,28,New Orleans SaintsNO,30,,BoxscoreBox,1981,1
9743,09/09/201909/09,Denver BroncosDEN,16,Oakland RaidersOAK,24,,BoxscoreBox,1981,1
9744,09/12/201909/12,Tampa Bay BuccaneersTB,20,Carolina PanthersCAR,14,,BoxscoreBox,1981,2
9745,09/15/201909/15,Arizona CardinalsARI,17,Baltimore RavensBAL,23,,BoxscoreBox,1981,2
9746,09/15/201909/15,San Francisco 49ersSF,41,Cincinnati BengalsCIN,17,,BoxscoreBox,1981,2
9747,09/15/201909/15,Los Angeles ChargersLAC,10,Detroit LionsDET,13,,BoxscoreBox,1981,2
9748,09/15/201909/15,Minnesota VikingsMIN,16,Green Bay PackersGB,21,,BoxscoreBox,1981,2
9749,09/15/201909/15,Jacksonville JaguarsJAX,12,Houston TexansHOU,13,,BoxscoreBox,1981,2
9750,09/15/201909/15,New England PatriotsNE,43,Miami DolphinsMIA,0,,BoxscoreBox,1981,2
9751,09/15/201909/15,Buffalo BillsBUF,28,New York GiantsNYG,14,,BoxscoreBox,1981,2
9752,09/15/201909/15,Seattle SeahawksSEA,28,Pittsburgh SteelersPIT,26,,BoxscoreBox,1981,2
9753,09/15/201909/15,Indianapolis ColtsIND,19,Tennessee TitansTEN,17,,BoxscoreBox,1981,2
9754,09/15/201909/15,Dallas CowboysDAL,31,Washington RedskinsWAS,21,,BoxscoreBox,1981,2
9755,09/15/201909/15,Kansas City ChiefsKC,28,Oakland RaidersOAK,10,,BoxscoreBox,1981,2
9756,09/15/201909/15,Chicago BearsCHI,16,Denver BroncosDEN,14,,BoxscoreBox,1981,2
9757,09/15/201909/15,New Orleans SaintsNO,9,Los Angeles RamsLA,27,,BoxscoreBox,1981,2
9758,09/15/201909/15,Philadelphia EaglesPHI,20,Atlanta FalconsATL,24,,BoxscoreBox,1981,2
9759,09/16/201909/16,Cleveland BrownsCLE,23,New York JetsNYJ,3,,BoxscoreBox,1981,2
9760,09/19/201909/19,Tennessee TitansTEN,7,Jacksonville JaguarsJAX,20,,BoxscoreBox,1981,3
9761,09/22/201909/22,Cincinnati BengalsCIN,17,Buffalo BillsBUF,21,,BoxscoreBox,1981,3
9762,09/22/201909/22,Miami DolphinsMIA,6,Dallas CowboysDAL,31,,BoxscoreBox,1981,3
9763,09/22/201909/22,Denver BroncosDEN,16,Green Bay PackersGB,27,,BoxscoreBox,1981,3
9764,09/22/201909/22,Atlanta FalconsATL,24,Indianapolis ColtsIND,27,,BoxscoreBox,1981,3
9765,09/22/201909/22,Baltimore RavensBAL,28,Kansas City ChiefsKC,33,,BoxscoreBox,1981,3
9766,09/22/201909/22,Oakland RaidersOAK,14,Minnesota VikingsMIN,34,,BoxscoreBox,1981,3
9767,09/22/201909/22,New York JetsNYJ,14,New England PatriotsNE,30,,BoxscoreBox,1981,3
9768,09/22/201909/22,Detroit LionsDET,27,Philadelphia EaglesPHI,24,,BoxscoreBox,1981,3
9769,09/22/201909/22,Carolina PanthersCAR,38,Arizona CardinalsARI,20,,BoxscoreBox,1981,3
9770,09/22/201909/22,New York GiantsNYG,32,Tampa Bay BuccaneersTB,31,,BoxscoreBox,1981,3
9771,09/22/201909/22,Houston TexansHOU,27,Los Angeles ChargersLAC,20,,BoxscoreBox,1981,3
9772,09/22/201909/22,Pittsburgh SteelersPIT,20,San Francisco 49ersSF,24,,BoxscoreBox,1981,3
9773,09/22/201909/22,New Orleans SaintsNO,33,Seattle SeahawksSEA,27,,BoxscoreBox,1981,3
9774,09/22/201909/22,Los Angeles RamsLA,20,Cleveland BrownsCLE,13,,BoxscoreBox,1981,3
9775,09/23/201909/23,Chicago BearsCHI,31,Washington RedskinsWAS,15,,BoxscoreBox,1981,3
9776,09/26/201909/26,Philadelphia EaglesPHI,34,Green Bay PackersGB,27,,BoxscoreBox,1981,4
9777,09/29/201909/29,Tennessee TitansTEN,24,Atlanta FalconsATL,10,,BoxscoreBox,1981,4
9778,09/29/201909/29,Cleveland BrownsCLE,40,Baltimore RavensBAL,25,,BoxscoreBox,1981,4
9779,09/29/201909/29,New England PatriotsNE,16,Buffalo BillsBUF,10,,BoxscoreBox,1981,4
9780,09/29/201909/29,Kansas City ChiefsKC,34,Detroit LionsDET,30,,BoxscoreBox,1981,4
9781,09/29/201909/29,Carolina PanthersCAR,16,Houston TexansHOU,10,,BoxscoreBox,1981,4
9782,09/29/201909/29,Oakland RaidersOAK,31,Indianapolis ColtsIND,24,,BoxscoreBox,1981,4
9783,09/29/201909/29,Los Angeles ChargersLAC,30,Miami DolphinsMIA,10,,BoxscoreBox,1981,4
9784,09/29/201909/29,Washington RedskinsWAS,3,New York GiantsNYG,24,,BoxscoreBox,1981,4
9785,09/29/201909/29,Seattle SeahawksSEA,27,Arizona CardinalsARI,10,,BoxscoreBox,1981,4
9786,09/29/201909/29,Tampa Bay BuccaneersTB,55,Los Angeles RamsLA,40,,BoxscoreBox,1981,4
9787,09/29/201909/29,Minnesota VikingsMIN,6,Chicago BearsCHI,16,,BoxscoreBox,1981,4
9788,09/29/201909/29,Jacksonville JaguarsJAX,26,Denver BroncosDEN,24,,BoxscoreBox,1981,4
9789,09/29/201909/29,Dallas CowboysDAL,10,New Orleans SaintsNO,12,,BoxscoreBox,1981,4
9790,09/30/201909/30,Cincinnati BengalsCIN,3,Pittsburgh SteelersPIT,27,,BoxscoreBox,1981,4
9791,10/03/201910/03,Los Angeles RamsLA,29,Seattle SeahawksSEA,30,,BoxscoreBox,1981,5
9792,10/06/201910/06,Jacksonville JaguarsJAX,27,Carolina PanthersCAR,34,,BoxscoreBox,1981,5
9793,10/06/201910/06,Arizona CardinalsARI,26,Cincinnati BengalsCIN,23,,BoxscoreBox,1981,5
9794,10/06/201910/06,Atlanta FalconsATL,32,Houston TexansHOU,53,,BoxscoreBox,1981,5
9795,10/06/201910/06,Tampa Bay BuccaneersTB,24,New Orleans SaintsNO,31,,BoxscoreBox,1981,5
9796,10/06/201910/06,Minnesota VikingsMIN,28,New York GiantsNYG,10,,BoxscoreBox,1981,5
9797,10/06/201910/06,New York JetsNYJ,6,Philadelphia EaglesPHI,31,,BoxscoreBox,1981,5
9798,10/06/201910/06,Baltimore RavensBAL,26,Pittsburgh SteelersPIT,23,OT,BoxscoreBox,1981,5
9799,10/06/201910/06,Buffalo BillsBUF,14,Tennessee TitansTEN,7,,BoxscoreBox,1981,5
9800,10/06/201910/06,New England PatriotsNE,33,Washington RedskinsWAS,7,,BoxscoreBox,1981,5
9801,10/06/201910/06,Chicago BearsCHI,21,Oakland RaidersOAK,24,,BoxscoreBox,1981,5
9802,10/06/201910/06,Denver BroncosDEN,20,Los Angeles ChargersLAC,13,,BoxscoreBox,1981,5
9803,10/06/201910/06,Green Bay PackersGB,34,Dallas CowboysDAL,24,,BoxscoreBox,1981,5
9804,10/06/201910/06,Indianapolis ColtsIND,19,Kansas City ChiefsKC,13,,BoxscoreBox,1981,5
9805,10/07/201910/07,Cleveland BrownsCLE,3,San Francisco 49ersSF,31,,BoxscoreBox,1981,5
9806,10/10/201910/10,New York GiantsNYG,14,New England PatriotsNE,35,,BoxscoreBox,1981,6
9807,10/13/201910/13,Carolina PanthersCAR,37,Tampa Bay BuccaneersTB,26,,BoxscoreBox,1981,6
9808,10/13/201910/13,Cincinnati BengalsCIN,17,Baltimore RavensBAL,23,,BoxscoreBox,1981,6
9809,10/13/201910/13,Seattle SeahawksSEA,32,Cleveland BrownsCLE,28,,BoxscoreBox,1981,6
9810,10/13/201910/13,New Orleans SaintsNO,13,Jacksonville JaguarsJAX,6,,BoxscoreBox,1981,6
9811,10/13/201910/13,Houston TexansHOU,31,Kansas City ChiefsKC,24,,BoxscoreBox,1981,6
9812,10/13/201910/13,Washington RedskinsWAS,17,Miami DolphinsMIA,16,,BoxscoreBox,1981,6
9813,10/13/201910/13,Philadelphia EaglesPHI,20,Minnesota VikingsMIN,38,,BoxscoreBox,1981,6
9814,10/13/201910/13,Atlanta FalconsATL,33,Arizona CardinalsARI,34,,BoxscoreBox,1981,6
9815,10/13/201910/13,San Francisco 49ersSF,20,Los Angeles RamsLA,7,,BoxscoreBox,1981,6
9816,10/13/201910/13,Tennessee TitansTEN,0,Denver BroncosDEN,16,,BoxscoreBox,1981,6
9817,10/13/201910/13,Dallas CowboysDAL,22,New York JetsNYJ,24,,BoxscoreBox,1981,6
9818,10/13/201910/13,Pittsburgh SteelersPIT,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1981,6
9819,10/14/201910/14,Detroit LionsDET,22,Green Bay PackersGB,23,,BoxscoreBox,1981,6
9820,10/17/201910/17,Kansas City ChiefsKC,30,Denver BroncosDEN,6,,BoxscoreBox,1981,7
9821,10/20/201910/20,Los Angeles RamsLA,37,Atlanta FalconsATL,10,,BoxscoreBox,1981,7
9822,10/20/201910/20,Miami DolphinsMIA,21,Buffalo BillsBUF,31,,BoxscoreBox,1981,7
9823,10/20/201910/20,Jacksonville JaguarsJAX,27,Cincinnati BengalsCIN,17,,BoxscoreBox,1981,7
9824,10/20/201910/20,Minnesota VikingsMIN,42,Detroit LionsDET,30,,BoxscoreBox,1981,7
9825,10/20/201910/20,Oakland RaidersOAK,24,Green Bay PackersGB,42,,BoxscoreBox,1981,7
9826,10/20/201910/20,Houston TexansHOU,23,Indianapolis ColtsIND,30,,BoxscoreBox,1981,7
9827,10/20/201910/20,Arizona CardinalsARI,27,New York GiantsNYG,21,,BoxscoreBox,1981,7
9828,10/20/201910/20,San Francisco 49ersSF,9,Washington RedskinsWAS,0,,BoxscoreBox,1981,7
9829,10/20/201910/20,Los Angeles ChargersLAC,20,Tennessee TitansTEN,23,,BoxscoreBox,1981,7
9830,10/20/201910/20,New Orleans SaintsNO,36,Chicago BearsCHI,25,,BoxscoreBox,1981,7
9831,10/20/201910/20,Baltimore RavensBAL,30,Seattle SeahawksSEA,16,,BoxscoreBox,1981,7
9832,10/20/201910/20,Philadelphia EaglesPHI,10,Dallas CowboysDAL,37,,BoxscoreBox,1981,7
9833,10/21/201910/21,New England PatriotsNE,33,New York JetsNYJ,0,,BoxscoreBox,1981,7
9834,10/24/201910/24,Washington RedskinsWAS,9,Minnesota VikingsMIN,19,,BoxscoreBox,1981,8
9835,10/27/201910/27,Seattle SeahawksSEA,27,Atlanta FalconsATL,20,,BoxscoreBox,1981,8
9836,10/27/201910/27,Philadelphia EaglesPHI,31,Buffalo BillsBUF,13,,BoxscoreBox,1981,8
9837,10/27/201910/27,Los Angeles ChargersLAC,17,Chicago BearsCHI,16,,BoxscoreBox,1981,8
9838,10/27/201910/27,New York GiantsNYG,26,Detroit LionsDET,31,,BoxscoreBox,1981,8
9839,10/27/201910/27,New York JetsNYJ,15,Jacksonville JaguarsJAX,29,,BoxscoreBox,1981,8
9840,10/27/201910/27,Arizona CardinalsARI,9,New Orleans SaintsNO,31,,BoxscoreBox,1981,8
9841,10/27/201910/27,Tampa Bay BuccaneersTB,23,Tennessee TitansTEN,27,,BoxscoreBox,1981,8
9842,10/27/201910/27,Denver BroncosDEN,13,Indianapolis ColtsIND,15,,BoxscoreBox,1981,8
9843,10/27/201910/27,Cincinnati BengalsCIN,10,Los Angeles RamsLA,24,,BoxscoreBox,1981,8
9844,10/27/201910/27,Carolina PanthersCAR,13,San Francisco 49ersSF,51,,BoxscoreBox,1981,8
9845,10/27/201910/27,Oakland RaidersOAK,24,Houston TexansHOU,27,,BoxscoreBox,1981,8
9846,10/27/201910/27,Cleveland BrownsCLE,13,New England PatriotsNE,27,,BoxscoreBox,1981,8
9847,10/27/201910/27,Green Bay PackersGB,31,Kansas City ChiefsKC,24,,BoxscoreBox,1981,8
9848,10/28/201910/28,Miami DolphinsMIA,14,Pittsburgh SteelersPIT,27,,BoxscoreBox,1981,8
9849,10/31/201910/31,San Francisco 49ersSF,28,Arizona CardinalsARI,25,,BoxscoreBox,1981,9
9850,11/03/201911/03,Houston TexansHOU,26,Jacksonville JaguarsJAX,3,,BoxscoreBox,1981,9
9851,11/03/201911/03,Washington RedskinsWAS,9,Buffalo BillsBUF,24,,BoxscoreBox,1981,9
9852,11/03/201911/03,Tennessee TitansTEN,20,Carolina PanthersCAR,30,,BoxscoreBox,1981,9
9853,11/03/201911/03,Minnesota VikingsMIN,23,Kansas City ChiefsKC,26,,BoxscoreBox,1981,9
9854,11/03/201911/03,New York JetsNYJ,18,Miami DolphinsMIA,26,,BoxscoreBox,1981,9
9855,11/03/201911/03,Chicago BearsCHI,14,Philadelphia EaglesPHI,22,,BoxscoreBox,1981,9
9856,11/03/201911/03,Indianapolis ColtsIND,24,Pittsburgh SteelersPIT,26,,BoxscoreBox,1981,9
9857,11/03/201911/03,Detroit LionsDET,24,Oakland RaidersOAK,31,,BoxscoreBox,1981,9
9858,11/03/201911/03,Tampa Bay BuccaneersTB,34,Seattle SeahawksSEA,40,OT,BoxscoreBox,1981,9
9859,11/03/201911/03,Cleveland BrownsCLE,19,Denver BroncosDEN,24,,BoxscoreBox,1981,9
9860,11/03/201911/03,Green Bay PackersGB,11,Los Angeles ChargersLAC,26,,BoxscoreBox,1981,9
9861,11/03/201911/03,New England PatriotsNE,20,Baltimore RavensBAL,37,,BoxscoreBox,1981,9
9862,11/04/201911/04,Dallas CowboysDAL,37,New York GiantsNYG,18,,BoxscoreBox,1981,9
9863,11/07/201911/07,Los Angeles ChargersLAC,24,Oakland RaidersOAK,26,,BoxscoreBox,1981,10
9864,11/10/201911/10,Detroit LionsDET,13,Chicago BearsCHI,20,,BoxscoreBox,1981,10
9865,11/10/201911/10,Baltimore RavensBAL,49,Cincinnati BengalsCIN,13,,BoxscoreBox,1981,10
9866,11/10/201911/10,Buffalo BillsBUF,16,Cleveland BrownsCLE,19,,BoxscoreBox,1981,10
9867,11/10/201911/10,Atlanta FalconsATL,26,New Orleans SaintsNO,9,,BoxscoreBox,1981,10
9868,11/10/201911/10,New York GiantsNYG,27,New York JetsNYJ,34,,BoxscoreBox,1981,10
9869,11/10/201911/10,Arizona CardinalsARI,27,Tampa Bay BuccaneersTB,30,,BoxscoreBox,1981,10
9870,11/10/201911/10,Kansas City ChiefsKC,32,Tennessee TitansTEN,35,,BoxscoreBox,1981,10
9871,11/10/201911/10,Miami DolphinsMIA,16,Indianapolis ColtsIND,12,,BoxscoreBox,1981,10
9872,11/10/201911/10,Carolina PanthersCAR,16,Green Bay PackersGB,24,,BoxscoreBox,1981,10
9873,11/10/201911/10,Los Angeles RamsLA,12,Pittsburgh SteelersPIT,17,,BoxscoreBox,1981,10
9874,11/10/201911/10,Minnesota VikingsMIN,28,Dallas CowboysDAL,24,,BoxscoreBox,1981,10
9875,11/11/201911/11,Seattle SeahawksSEA,27,San Francisco 49ersSF,24,OT,BoxscoreBox,1981,10
9876,11/14/201911/14,Pittsburgh SteelersPIT,7,Cleveland BrownsCLE,21,,BoxscoreBox,1981,11
9877,11/17/201911/17,Houston TexansHOU,7,Baltimore RavensBAL,41,,BoxscoreBox,1981,11
9878,11/17/201911/17,Atlanta FalconsATL,29,Carolina PanthersCAR,3,,BoxscoreBox,1981,11
9879,11/17/201911/17,Dallas CowboysDAL,35,Detroit LionsDET,27,,BoxscoreBox,1981,11
9880,11/17/201911/17,Jacksonville JaguarsJAX,13,Indianapolis ColtsIND,33,,BoxscoreBox,1981,11
9881,11/17/201911/17,Buffalo BillsBUF,37,Miami DolphinsMIA,20,,BoxscoreBox,1981,11
9882,11/17/201911/17,Denver BroncosDEN,23,Minnesota VikingsMIN,27,,BoxscoreBox,1981,11
9883,11/17/201911/17,New Orleans SaintsNO,34,Tampa Bay BuccaneersTB,17,,BoxscoreBox,1981,11
9884,11/17/201911/17,New York JetsNYJ,34,Washington RedskinsWAS,17,,BoxscoreBox,1981,11
9885,11/17/201911/17,Arizona CardinalsARI,26,San Francisco 49ersSF,36,,BoxscoreBox,1981,11
9886,11/17/201911/17,Cincinnati BengalsCIN,10,Oakland RaidersOAK,17,,BoxscoreBox,1981,11
9887,11/17/201911/17,New England PatriotsNE,17,Philadelphia EaglesPHI,10,,BoxscoreBox,1981,11
9888,11/17/201911/17,Chicago BearsCHI,7,Los Angeles RamsLA,17,,BoxscoreBox,1981,11
9889,11/18/201911/18,Kansas City ChiefsKC,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1981,11
9890,11/21/201911/21,Indianapolis ColtsIND,17,Houston TexansHOU,20,,BoxscoreBox,1981,12
9891,11/24/201911/24,Tampa Bay BuccaneersTB,35,Atlanta FalconsATL,22,,BoxscoreBox,1981,12
9892,11/24/201911/24,Denver BroncosDEN,3,Buffalo BillsBUF,20,,BoxscoreBox,1981,12
9893,11/24/201911/24,New York GiantsNYG,14,Chicago BearsCHI,19,,BoxscoreBox,1981,12
9894,11/24/201911/24,Pittsburgh SteelersPIT,16,Cincinnati BengalsCIN,10,,BoxscoreBox,1981,12
9895,11/24/201911/24,Miami DolphinsMIA,24,Cleveland BrownsCLE,41,,BoxscoreBox,1981,12
9896,11/24/201911/24,Carolina PanthersCAR,31,New Orleans SaintsNO,34,,BoxscoreBox,1981,12
9897,11/24/201911/24,Oakland RaidersOAK,3,New York JetsNYJ,34,,BoxscoreBox,1981,12
9898,11/24/201911/24,Detroit LionsDET,16,Washington RedskinsWAS,19,,BoxscoreBox,1981,12
9899,11/24/201911/24,Seattle SeahawksSEA,17,Philadelphia EaglesPHI,9,,BoxscoreBox,1981,12
9900,11/24/201911/24,Jacksonville JaguarsJAX,20,Tennessee TitansTEN,42,,BoxscoreBox,1981,12
9901,11/24/201911/24,Dallas CowboysDAL,9,New England PatriotsNE,13,,BoxscoreBox,1981,12
9902,11/24/201911/24,Green Bay PackersGB,8,San Francisco 49ersSF,37,,BoxscoreBox,1981,12
9903,11/25/201911/25,Baltimore RavensBAL,45,Los Angeles RamsLA,6,,BoxscoreBox,1981,12
9904,11/28/201911/28,Chicago BearsCHI,24,Detroit LionsDET,20,,BoxscoreBox,1981,13
9905,11/28/201911/28,Buffalo BillsBUF,26,Dallas CowboysDAL,15,,BoxscoreBox,1981,13
9906,11/28/201911/28,New Orleans SaintsNO,26,Atlanta FalconsATL,18,,BoxscoreBox,1981,13
9907,12/01/201912/01,San Francisco 49ersSF,17,Baltimore RavensBAL,20,,BoxscoreBox,1981,13
9908,12/01/201912/01,Washington RedskinsWAS,29,Carolina PanthersCAR,21,,BoxscoreBox,1981,13
9909,12/01/201912/01,New York JetsNYJ,6,Cincinnati BengalsCIN,22,,BoxscoreBox,1981,13
9910,12/01/201912/01,Tennessee TitansTEN,31,Indianapolis ColtsIND,17,,BoxscoreBox,1981,13
9911,12/01/201912/01,Tampa Bay BuccaneersTB,28,Jacksonville JaguarsJAX,11,,BoxscoreBox,1981,13
9912,12/01/201912/01,Philadelphia EaglesPHI,31,Miami DolphinsMIA,37,,BoxscoreBox,1981,13
9913,12/01/201912/01,Green Bay PackersGB,31,New York GiantsNYG,13,,BoxscoreBox,1981,13
9914,12/01/201912/01,Cleveland BrownsCLE,13,Pittsburgh SteelersPIT,20,,BoxscoreBox,1981,13
9915,12/01/201912/01,Los Angeles RamsLA,34,Arizona CardinalsARI,7,,BoxscoreBox,1981,13
9916,12/01/201912/01,Oakland RaidersOAK,9,Kansas City ChiefsKC,40,,BoxscoreBox,1981,13
9917,12/01/201912/01,Los Angeles ChargersLAC,20,Denver BroncosDEN,23,,BoxscoreBox,1981,13
9918,12/01/201912/01,New England PatriotsNE,22,Houston TexansHOU,28,,BoxscoreBox,1981,13
9919,12/02/201912/02,Minnesota VikingsMIN,30,Seattle SeahawksSEA,37,,BoxscoreBox,1981,13
9920,12/05/201912/05,Dallas CowboysDAL,24,Chicago BearsCHI,31,,BoxscoreBox,1981,14
9921,12/08/201912/08,Carolina PanthersCAR,20,Atlanta FalconsATL,40,,BoxscoreBox,1981,14
9922,12/08/201912/08,Baltimore RavensBAL,24,Buffalo BillsBUF,17,,BoxscoreBox,1981,14
9923,12/08/201912/08,Cincinnati BengalsCIN,19,Cleveland BrownsCLE,27,,BoxscoreBox,1981,14
9924,12/08/201912/08,Washington RedskinsWAS,15,Green Bay PackersGB,20,,BoxscoreBox,1981,14
9925,12/08/201912/08,Denver BroncosDEN,38,Houston TexansHOU,24,,BoxscoreBox,1981,14
9926,12/08/201912/08,Detroit LionsDET,7,Minnesota VikingsMIN,20,,BoxscoreBox,1981,14
9927,12/08/201912/08,San Francisco 49ersSF,48,New Orleans SaintsNO,46,,BoxscoreBox,1981,14
9928,12/08/201912/08,Miami DolphinsMIA,21,New York JetsNYJ,22,,BoxscoreBox,1981,14
9929,12/08/201912/08,Indianapolis ColtsIND,35,Tampa Bay BuccaneersTB,38,,BoxscoreBox,1981,14
9930,12/08/201912/08,Los Angeles ChargersLAC,45,Jacksonville JaguarsJAX,10,,BoxscoreBox,1981,14
9931,12/08/201912/08,Pittsburgh SteelersPIT,23,Arizona CardinalsARI,17,,BoxscoreBox,1981,14
9932,12/08/201912/08,Kansas City ChiefsKC,23,New England PatriotsNE,16,,BoxscoreBox,1981,14
9933,12/08/201912/08,Tennessee TitansTEN,42,Oakland RaidersOAK,21,,BoxscoreBox,1981,14
9934,12/08/201912/08,Seattle SeahawksSEA,12,Los Angeles RamsLA,28,,BoxscoreBox,1981,14
9935,12/09/201912/09,New York GiantsNYG,17,Philadelphia EaglesPHI,23,OT,BoxscoreBox,1981,14
9936,12/12/201912/12,New York JetsNYJ,21,Baltimore RavensBAL,42,,BoxscoreBox,1981,15
9937,12/15/201912/15,Seattle SeahawksSEA,30,Carolina PanthersCAR,24,,BoxscoreBox,1981,15
9938,12/15/201912/15,New England PatriotsNE,34,Cincinnati BengalsCIN,13,,BoxscoreBox,1981,15
9939,12/15/201912/15,Tampa Bay BuccaneersTB,38,Detroit LionsDET,17,,BoxscoreBox,1981,15
9940,12/15/201912/15,Chicago BearsCHI,13,Green Bay PackersGB,21,,BoxscoreBox,1981,15
9941,12/15/201912/15,Denver BroncosDEN,3,Kansas City ChiefsKC,23,,BoxscoreBox,1981,15
9942,12/15/201912/15,Miami DolphinsMIA,20,New York GiantsNYG,36,,BoxscoreBox,1981,15
